start_station_name,end_station_name,num_trips
Henrik Wergelands allé,Sirkustomta,1
Lilleborgbanen,Saga Kino,1
Bjølsen mølle,Karenslyst allé,1
Studentparlamentet,Myraløkka Øst,1
Henrik Ibsens gate,Tøyenbekken,1
Studentparlamentet,Parkveien,1
Bjølsen mølle,Kirkegata 15,1
Henrik Ibsens gate,Tøyenparken,1
Lilleborgbanen,Skippergata,1
Sukkerbiten,Sinsen T-bane,1
Lilleborgbanen,Skøyen,1
Henrik Ibsens gate,Uelands gate,1
Sukkerbiten,Monolittveien,1
Henrik Wergelands allé,Rostockgata,1
Lilleborgbanen,Sirkustomta,1
Sukkerbiten,Vålerenga,1
Bjølsen Studentby,Arkaden Nord,1
Studentparlamentet,Munkedamsveien,1
Studentparlamentet,Mandalls gate,1
Bjerregaardsgate Øst,Økernveien,1
Sukkerbiten,Valkyrieplassen,1
Bjølsen mølle,Lille Grensen,1
Henrik Ibsens gate,Tiedemannsparken,1
Bjølsen mølle,Lakkegata,1
Henrik Wergelands allé,Skarpsnoparken,1
Sukkerbiten,Torshovparken vest,1
Lilleborgbanen,Pilestredet,1
Lilleborgbanen,Pilestredet 63,1
Sukkerbiten,Thereses gate,1
Lindern,Bjørvika,1
Studentparlamentet,Marienlystparken,1
Studentparlamentet,Maritimt Museum,1
Henrik Ibsens gate,Trelastgata,1
Bjerregaardsgate Øst,Stortingstunellen,1
Bjølsen Studentby,Hasle,1
Henrik Wergelands allé,Krebs' gate,1
Linaaes gate,Kjeld Stubs gate,1
Suhms gate,Carl Berners plass sør,1
Bjølsen Studentby,Slottsparken Øst,1
Bjølsen Studentby,Skøyen Stasjon,1
Suhms gate,Jenny Braatens Plass,1
Henrik Wergelands allé,Blindern Studenthus,1
Linaaes gate,John Colletts plass,1
Suhms gate,John Colletts plass,1
Linaaes gate,Salt,1
Suhms gate,Karenslyst allé,1
Bjølsen Studentby,Sirkustomta,1
Linaaes gate,Idioten,1
Henrik Wergelands allé,Bjølsendumpa,1
Suhms gate,Klingenberggata,1
Suhms gate,Krebs' gate,1
Bjølsen Studentby,Schives gate,1
Suhms gate,Kværnerbyen,1
Linaaes gate,Filipstadveien,1
Linaaes gate,Skarpsnoparken,1
Suhms gate,Monolittveien,1
Linaaes gate,Sjølyst,1
Suhms gate,Meltzers gate,1
Linaaes gate,Furulund,1
Henrik Wergelands allé,Blindern studentparkering,1
Linaaes gate,Fysikkbygningen,1
Suhms gate,Lilleborgbanen,1
Suhms gate,Blindern T-Bane,1
Suhms gate,Borgenveien,1
Linaaes gate,Gimle Kino,1
Henrik Wergelands allé,Bjølsen mølle,1
Bjølsen mølle,AHO,1
Suhms gate,Linaaes gate,1
Suhms gate,Idioten,1
Linaaes gate,Københavngata busstopp,1
Bjølsen Studentby,Sotahjørnet,1
Henrik Wergelands allé,Botanisk Hage vest,1
Bjølsen Studentby,Sukkerbiten,1
Suhms gate,Elgsletta,1
Suhms gate,Frognerveien,1
Bjølsen Studentby,Tøyenbekken,1
Henrik Wergelands allé,Brugata,1
Suhms gate,Galgeberg,1
Linaaes gate,Olav Kyrres plass,1
Bjølsen Studentby,Tåsen Senter,1
Henrik Wergelands allé,Carl Berners plass nord,1
Bjølsen Studentby,Trelastgata,1
Suhms gate,Fram-gården,1
Bjølsen Studentby,Torshovparken vest,1
Bjølsen Studentby,Torshovdalen øst,1
Bjølsen Studentby,Thereses gate,1
Bjølsen mølle,Arkaden Sør,1
Linaaes gate,Maritimt Museum,1
Suhms gate,Dælenenggata,1
Bjølsen Studentby,Vestkanttorvet,1
Suhms gate,Huk 1,1
Linaaes gate,Ruseløkkgården,1
Suhms gate,Huitfeldts gate,1
Linaaes gate,Langkaia,1
Suhms gate,Colletts gate,1
Suhms gate,Gunerius,1
Suhms gate,Hedmarksgata,1
Suhms gate,Hasle Torg,1
Suhms gate,Hasle,1
Suhms gate,Diakonhjemmet,1
Bjølsen Studentby,Ullevålsalléen,1
Linaaes gate,Majorstuveien,1
Bjølsen Studentby,Stjerneplassen,1
Linaaes gate,Lilleborgbanen,1
Bjølsen Studentby,Oslo Handelsgymnasium,1
Bjølsen mølle,BI Nydalen,1
Bjølsen mølle,Badebakken,1
Linaaes gate,Bjølsen mølle,1
Bjølsen mølle,Bygdøy allé,1
Suhms gate,Ullevålsalléen,1
Studentparlamentet,Uranienborgveien,1
Linaaes gate,Blindern studentparkering,1
Bjølsen Studentby,Kampen park Øst,1
Linaaes gate,Badebakken,1
Bjølsen Studentby,Karenslyst allé,1
Linaaes gate,Studentparlamentet,1
Suhms gate,Tøyenbekken,1
Bjølsen mølle,Botanisk hage sør-vest,1
Suhms gate,Tåsen Senter,1
Bjølsen Studentby,Kjeld Stubs gate,1
Suhms gate,Trondheimsveien,1
Suhms gate,Uelands gate,1
Suhms gate,Trelastgata,1
Henrik Wergelands allé,Anker Hotel,1
Linaaes gate,BI Nydalen,1
Bjølsen Studentby,Hedmarksgata,1
Henrik Wergelands allé,Kontraskjæret,1
Linaaes gate,Thomas Heftyes plass,1
Bjølsen mølle,Dyvekes bru,1
Bjølsen Studentby,Henrik Wergelands allé,1
Henrik Wergelands allé,Kjeld Stubs gate,1
Bjølsen Studentby,Jenny Braatens Plass,1
Linaaes gate,Arkaden Sør,1
Suhms gate,Volvat,1
Suhms gate,Vippetangen øst,1
Bjølsen mølle,Dronningens gate,1
Suhms gate,Vippetangen vest,1
Henrik Wergelands allé,Kirkegata 15,1
Linaaes gate,Thereses gate,1
Sukkerbiten,Adamstuen,1
Bjølsen Studentby,Hausmanns bru,1
Suhms gate,Torshovdalen øst,1
Bjølsen Studentby,Københavngata busstopp,1
Suhms gate,Badebakken,1
Bjølsen Studentby,Meltzers gate,1
Henrik Wergelands allé,Hesselbergs Gate,1
Linaaes gate,Ensjø T-bane,1
Linaaes gate,Ensjøveien,1
Suhms gate,Schives gate,1
Suhms gate,St. Hanshaugen park nord,1
Bjølsen Studentby,Nordre gate,1
Suhms gate,Bak Niels Treschows hus sør,1
Henrik Wergelands allé,Helga Helgesens plass,1
Henrik Wergelands allé,Hausmanns bru,1
Suhms gate,Saga Kino,1
Linaaes gate,Sognsveien,1
Bjølsen Studentby,Olav Kyrres plass,1
Bjølsen Studentby,Norsk Folkemuseum,1
Henrik Wergelands allé,Jenny Braatens Plass,1
Bjølsen Studentby,Marienlyst,1
Suhms gate,St. Hanshaugen park vest,1
Henrik Wergelands allé,Jarlsborgveien,1
Studentparlamentet,Vålerenga,1
Henrik Wergelands allé,Ila,1
Bjølsen mølle,Bogstadveien,1
Linaaes gate,Colosseum Kino,1
Suhms gate,Sørvest for Slottsparken,1
Linaaes gate,Sotahjørnet,1
Bjølsen Studentby,Lodalen busstopp,1
Linaaes gate,Stjerneplassen,1
Linaaes gate,Domus Athletica,1
Suhms gate,Stockfleths gate,1
Suhms gate,Arkitekt Rivertz Plass,1
Henrik Wergelands allé,Hoffsveien,1
Bjølsen Studentby,Majorstuveien,1
Bjølsen Studentby,Lørenporten,1
Henrik Ibsens gate,Stockfleths gate,1
Søndre gate,Domus Athletica,1
Søndre gate,Ensjø T-bane,1
Bjerregaardsgate Øst,Bentsebrugata,1
Sørvest for Slottsparken,Enerhaugen,1
Sørvest for Slottsparken,Friggfeltet,1
Lilleborgbanen,Akerselvallmenningen,1
Bjerregaardsgate Øst,Arendalsgata,1
Bjerregaardsgate Øst,Annette Thommessens Plass,1
Studentparlamentet,Bjølsendumpa,1
Lilleborgbanen,Adamstuen,1
Lindern,Munkedamsveien,1
Lindern,Nybrua holdeplass,1
Sørvest for Slottsparken,Grønlands torg,1
Sørvest for Slottsparken,Gunerius,1
Lilleborgbanen,7. juni-plassen,1
Lindern,Nydalen,1
Hesselbergs Gate,Colbjørnsens gate,1
Hesselbergs Gate,Colosseum Kino,1
Sørvest for Slottsparken,Huitfeldts gate,1
Sørvest for Slottsparken,Krohgstøtten hospital,1
Bjerregaards gate,Ulven Torg,1
Lille Schous plass,Vippetangen vest,1
Studentparlamentet,Bak Niels Treschows hus nord,1
Bjerregaards gate,Uranienborgparken,1
Studentparlamentet,Bentsebrugata,1
Studentparlamentet,Brugata,1
Hesselbergs Gate,Domus Athletica,1
Bjerregaards gate,Via Vika,1
Lille Schous plass,Økernveien,1
Bjerregaards gate,Vippetangen øst,1
Sørvest for Slottsparken,Ila,1
Sørvest for Slottsparken,Hydroparken,1
Bjerregaards gate,Økernveien,1
Bjerregaards gate,Vestkanttorvet,1
Hesselbergs Gate,Brynseng T-bane,1
Hesselbergs Gate,Briskeby,1
Lilleborgbanen,Annette Thommessens Plass,1
Bjølsen mølle,Uranienborgparken,1
Bentsebrugata,Klingenberggata,1
Sørvest for Slottsparken,Bislettgata,1
Sørvest for Slottsparken,Birkelunden,1
Bjølsen mølle,Universitetsgata,1
Bjølsen mølle,Ullevålsveien,1
Bjølsen mølle,Valkyrieplassen,1
Bjølsen mølle,Ullevålsalléen,1
Lilleborgbanen,Blindern studentparkering,1
Hesselbergs Gate,Bjerregaardsgate Øst,1
Bjølsen mølle,Ullevål sykehus,1
Studentparlamentet,Colletts gate,1
Bjerregaardsgate Øst,Dronningens gate,1
Bjerregaardsgate Øst,Dyvekes bru,1
Bjerregaardsgate Øst,Colbjørnsens gate,1
Sørvest for Slottsparken,Københavngata busstopp,1
Lilleborgbanen,Bjørvika,1
Sørvest for Slottsparken,Botanisk hage sør-vest,1
Lilleborgbanen,Arkaden Sør,1
Sørvest for Slottsparken,Colbjørnsens gate,1
Bjølsen mølle,Økernveien,1
Sørvest for Slottsparken,Bygdøy allé,1
Studentparlamentet,Bygdøy allé,1
Bjerregaardsgate Øst,Bjølsen Studentby,1
Sørvest for Slottsparken,Botanisk Hage vest,1
Bjerregaardsgate Øst,Bjølsen mølle,1
Sørvest for Slottsparken,Brugata,1
Hesselbergs Gate,Blindern Studenthus,1
Studentparlamentet,Carl Berners plass nord,1
Lindern,Mailundveien,1
Bjølsen mølle,Vippetangen vest,1
Lindern,Lørenporten,1
Lilleborgbanen,Bak Niels Treschows hus sør,1
Sørvest for Slottsparken,Landstads gate,1
Sørvest for Slottsparken,Lille Schous plass,1
Studentparlamentet,Badebakken,1
Lille Schous plass,Sognsveien,1
Lille Schous plass,St. Hanshaugen park vest,1
Henrik Ibsens gate,Lilleborgbanen,1
Lindern,Slottsparken Øst,1
Bjølsendumpa,Bygdøy allé,1
Lindern,Skøyen Stasjon,1
Sørvest for Slottsparken,Stortingstunellen,1
Hesselbergs Gate,Hasle,1
Bjølsendumpa,Briskeby,1
Bjølsendumpa,Botanisk hage sør-vest,1
Hesselbergs Gate,Hans Nielsen Hauges plass,1
Henrik Ibsens gate,Lodalen busstopp,1
Lindern,Skovveien,1
Sørvest for Slottsparken,Sofienbergparken sør,1
Bjerregaards gate,Sotahjørnet,1
Bjølsendumpa,Borgenveien,1
Sørvest for Slottsparken,Tannlegehøyskolen,1
Lille Schous plass,Slottsparken Øst,1
Henrik Ibsens gate,Krebs' gate,1
Tannlegehøyskolen,Annette Thommessens Plass,1
Lille Schous plass,Sagene bussholdeplass,1
Henrik Ibsens gate,Kværnerveien,1
Henrik Ibsens gate,Københavngata busstopp,1
Bjølsendumpa,Dokkveien,1
Hesselbergs Gate,Hedmarksgata,1
Hesselbergs Gate,Idioten,1
Studenterlunden,Stockfleths gate,1
Lindern,Stjerneplassen,1
Hesselbergs Gate,Holbergs plass,1
Lille Schous plass,Skarpsnoparken,1
Hesselbergs Gate,Henrik Wergelands allé,1
Lille Schous plass,Skovveien,1
Studenterlunden,Stensparken,1
Sørvest for Slottsparken,Arendalsgata,1
Sørvest for Slottsparken,Sofienbergparken nord,1
Sørvest for Slottsparken,Sofienberggata,1
Hesselbergs Gate,Frogner plass,1
Hesselbergs Gate,Frogner Stadion,1
Lille Schous plass,Trelastgata,1
Henrik Ibsens gate,Nybrua holdeplass,1
Studentparlamentet,Anker Hotel,1
Lindern,Pilestredet Studenthus,1
Lille Schous plass,Thune,1
Lille Schous plass,Ullevål sykehus,1
Lindern,Oslo Handelsgymnasium,1
Lille Schous plass,Ulven Torg,1
Hesselbergs Gate,Ensjø T-bane,1
Studentparlamentet,Arkitekt Rivertz Plass,1
Sørvest for Slottsparken,Lørenporten,1
Lille Schous plass,Via Vika,1
Sørvest for Slottsparken,Myraløkka Øst,1
Lindern,Skippergata,1
Bjerregaards gate,Tannlegehøyskolen,1
Studenterlunden,Vålerenga,1
Sørvest for Slottsparken,Skøyen,1
Lille Schous plass,Stensparken,1
Lille Schous plass,Stortingstunellen,1
Sørvest for Slottsparken,Sjølyst,1
Sørvest for Slottsparken,Sinsen T-bane,1
Lindern,Skillebekk,1
Lindern,Sentrum Scene,1
Lindern,Skarpsnoparken,1
Sørvest for Slottsparken,Sagene bussholdeplass,1
Lille Schous plass,Studentparlamentet,1
Henrik Ibsens gate,Marienlyst,1
Hesselbergs Gate,Georg Morgenstiernes hus,1
Lindern,Sinsenveien,1
Studenterlunden,Volvat,1
Studenterlunden,Tøyenbekken,1
Studentparlamentet,Colosseum Kino,1
Studentparlamentet,Drammensveien,1
Bjølsen mølle,Tåsen Senter,1
Søndre gate,Mailundveien,1
Lindern,Hasle,1
Bjølsen mølle,Sirkustomta,1
Henrik Wergelands allé,Tøyen skole,1
Henrik Wergelands allé,Tåsen Senter,1
Søndre gate,Lille Schous plass,1
Bjerregaardsgate Øst,Nydalen,1
Lindern,Hans Nielsen Hauges plass,1
Henrik Wergelands allé,Torshovparken vest,1
Søndre gate,Krebs' gate,1
Søndre gate,Kirkeveien,1
Bjerregaardsgate Øst,Pilestredet,1
Søndre gate,Kampen park Øst,1
Søndre gate,Jarlsborgveien,1
Henrik Wergelands allé,Trondheimsveien,1
Søndre gate,Ila,1
Bjerregaardsgate Øst,Nybrua holdeplass,1
Studentparlamentet,Huk 1,1
Bjerregaardsgate Øst,Majorstuveien,1
Henrik Wergelands allé,Ullevål sykehus,1
Bjerregaardsgate Øst,Meltzers gate,1
Bjerregaardsgate Øst,Monolittveien,1
Søndre gate,Meltzers gate,1
Studentparlamentet,Hedmarksgata,1
Henrik Ibsens gate,Sofienbergparken nordvest,1
Lindern,Hedmarksgata,1
Henrik Ibsens gate,Skøyen Stasjon,1
Lindern,Hausmanns gate,1
Bjølsen mølle,Skøyen Stasjon,1
Søndre gate,Majorstua skole,1
Bjerregaardsgate Øst,Norsk Folkemuseum,1
Lindern,Hausmanns bru,1
Søndre gate,Marienlyst,1
Studentparlamentet,Hasle Torg,1
Søndre gate,Idioten,1
Lilleborgbanen,Idioten,1
Bjerregaardsgate Øst,Skippergata,1
Bjerregaardsgate Øst,Skovveien,1
Lilleborgbanen,Kirkegata 15,1
Lilleborgbanen,Kontraskjæret,1
Søndre gate,Fysikkbygningen,1
Henrik Ibsens gate,Stjerneplassen,1
Studentparlamentet,Københavngata busstopp,1
Lilleborgbanen,Krohgstøtten hospital,1
Søndre gate,Furulund,1
Søndre gate,Friggfeltet,1
Søndre gate,Finnmarksgata,1
Bjerregaardsgate Øst,St. Hanshaugen park vest,1
Søndre gate,Ensjøveien,1
Bjølsen mølle,Oslo Plaza,1
Søndre gate,Fyrstikktorget,1
Henrik Wergelands allé,Torshovdalen øst,1
Bjølsen mølle,Parkveien,1
Lindern,Galgeberg,1
Henrik Wergelands allé,Tiedemannsparken,1
Bjerregaardsgate Øst,Schives gate,1
Lilleborgbanen,Ila,1
Studentparlamentet,Jenny Braatens Plass,1
Søndre gate,Hasle Torg,1
Studentparlamentet,John Colletts plass,1
Lindern,Frøen T-bane,1
Studentparlamentet,Kampen park Øst,1
Bjerregaardsgate Øst,Sinsen T-bane,1
Studentparlamentet,Kirkeveien,1
Lindern,Gaustad T-bane,1
Bjølsen mølle,Rådhusgata,1
Henrik Ibsens gate,St. Hanshaugen park nord,1
Lilleborgbanen,Karenslyst allé,1
Lilleborgbanen,Jarlsborgveien,1
Langkaia,Professor Aschehougs plass,1
Lindern,Hoffsveien,1
Lilleborgbanen,Henrik Ibsens gate,1
Studentparlamentet,Fysikkbygningen,1
Søndre gate,Tåsen Senter,1
Bjerregaardsgate Øst,Gimle Kino,1
Lilleborgbanen,Drammensveien,1
Lilleborgbanen,Edvard Storms gate,1
Lilleborgbanen,Ensjøveien,1
Studentparlamentet,Fyrstikktorget,1
Lilleborgbanen,Filipstadveien,1
Søndre gate,Torshovdalen øst,1
Lilleborgbanen,Fram-gården,1
Studentparlamentet,Georg Morgenstiernes hus,1
Lindern,Kontraskjæret,1
Lilleborgbanen,Frognerbadet,1
Søndre gate,Thune,1
Bjølsen mølle,Studenterlunden,1
Hesselbergs Gate,Adamstuen,1
Bjerregaardsgate Øst,Frognerstranda,1
Bjerregaardsgate Øst,Friggfeltet,1
Sørvest for Slottsparken,Anker Hotel,1
Bjerregaardsgate Øst,Elisenberg,1
Bjølsen mølle,Trelastgata,1
Lindern,Krohgstøtten hospital,1
Lilleborgbanen,Brugata,1
Studentparlamentet,Enerhaugen,1
Studentparlamentet,Frøen T-bane,1
Lilleborgbanen,Colbjørnsens gate,1
Bjerregaardsgate Øst,Finnmarksgata,1
Studentparlamentet,Finnmarksgata,1
Bjerregaardsgate Øst,Fram-gården,1
Studentparlamentet,Friggfeltet,1
Søndre gate,Uranienborgparken,1
Bjølsen mølle,Thereses gate,1
Hesselbergs Gate,Badebakken,1
Lindern,Huitfeldts gate,1
Lilleborgbanen,Frognerstranda,1
Bjerregaardsgate Øst,Henrik Wergelands allé,1
Søndre gate,Sinsen T-bane,1
Henrik Wergelands allé,Vaterlandsparken,1
Henrik Wergelands allé,Valkyrieplassen,1
Søndre gate,Riddervoldplass,1
Bjerregaardsgate Øst,Kværnerbyen,1
Bjerregaardsgate Øst,Københavngata busstopp,1
Bjølsen mølle,St. Hanshaugen park nord,1
Bjerregaardsgate Øst,Lakkegata,1
Bjerregaardsgate Øst,Langkaia,1
Søndre gate,Pilestredet 63,1
Bjerregaardsgate Øst,Lille Schous plass,1
Lilleborgbanen,Hasle Torg,1
Bjerregaardsgate Øst,Lørenporten,1
Bjerregaardsgate Øst,Majorstua skole,1
Studentparlamentet,Hasle,1
Lilleborgbanen,Frognerveien,1
Studentparlamentet,Hans Nielsen Hauges plass,1
Lindern,Hydroparken,1
Bjerregaardsgate Øst,Hoffsveien,1
Søndre gate,Storo Storsenter,1
Lilleborgbanen,Georg Morgenstiernes hus,1
Søndre gate,St. Hanshaugen park sør,1
Søndre gate,Sotahjørnet,1
Søndre gate,Sognsveien,1
Bjerregaardsgate Øst,Kirkeveien,1
Søndre gate,Skøyen,1
Søndre gate,Skråninga,1
Bjerregaardsgate Øst,John Colletts plass,1
Lilleborgbanen,Grenseveien,1
Søndre gate,Sirkustomta,1
Studentparlamentet,Hallénparken,1
Søndre gate,Sinsenveien,1
Lindern,Jernbanetorget,1
Lørenporten,Biskop Gunnerus' gate,1
Thereses gate,Jens Bjelkes Gate,1
Helga Helgesens plass,Hasle,1
Tjuvholmen,Borgenveien,1
Tjuvholmen,Carl Berners plass nord,1
Holbergs plass,Tiedemannsparken,1
Lørenporten,Studentparlamentet,1
Stockfleths gate,Frøen T-bane,1
Tjuvholmen,Colosseum Kino,1
Birkelunden,Skøyen Stasjon,1
Birkelunden,Skøyen,1
Birkelunden,Skovveien,1
Tjuvholmen,Domus Athletica,1
Holbergs plass,Torshovdalen øst,1
Landstads gate,Bjølsen mølle,1
Blindern Studenthus,Fram-gården,1
Tjuvholmen,Dælenenggata,1
Holbergs plass,Trondheimsveien,1
Tjuvholmen,Finnmarksgata,1
Holbergs plass,Tåsen Senter,1
Blindern Studenthus,Fred Olsens gate,1
Tjuvholmen,Fyrstikktorget,1
Blindern Studenthus,Fredensborg,1
Blindern Studenthus,Friggfeltet,1
Stockfleths gate,Frognerstranda,1
Tjuvholmen,Hasle,1
Birkelunden,Schives gate,1
Tjuvholmen,Hasle Torg,1
Holbergs plass,Tøyenparken,1
Holbergs plass,Ullevål sykehus,1
Holbergs plass,Uranienborgparken,1
Tjuvholmen,Hesselbergs Gate,1
Holbergs plass,Thereses gate,1
Birkelunden,Riddervoldplass,1
Tjuvholmen,Bjølsen mølle,1
Lørenporten,Stockfleths gate,1
Helga Helgesens plass,Hasle Torg,1
Tiedemannsparken,Stavangergata,1
Tiedemannsparken,Stensparken,1
Landstads gate,Dyvekes bru,1
Tiedemannsparken,Stjerneplassen,1
Storo Storsenter,Riddervoldplass,1
Stockfleths gate,Henrik Wergelands allé,1
Tiedemannsparken,Studentparlamentet,1
Tiedemannsparken,Trondheimsveien,1
Stockfleths gate,Henrik Ibsens gate,1
Blindern Studenthus,Colbjørnsens gate,1
Tiedemannsparken,Ullevålsalléen,1
Stockfleths gate,Hausmanns bru,1
Tiedemannsparken,Universitetsgata,1
Birkelunden,Stortingstunellen,1
Helga Helgesens plass,Hans Nielsen Hauges plass,1
Blindern Studenthus,Dokkveien,1
Stockfleths gate,Hammersborg Torg,1
Blindern Studenthus,Dyvekes bru,1
Tiedemannsparken,Uranienborgveien,1
Tiedemannsparken,Vestkanttorvet,1
Stockfleths gate,Grünerhagen Nord,1
Landstads gate,Colletts gate,1
Holbergs plass,Studentparlamentet,1
Birkelunden,Stensgata,1
Stockfleths gate,Georg Morgenstiernes hus,1
Tjuvholmen,Arendalsgata,1
Tjuvholmen,BI Nydalen,1
Lørenporten,St. Olavs gate,1
Blindern Studenthus,Ensjøveien,1
Lakkegata,Vålerenga,1
Helga Helgesens plass,Fysikkbygningen,1
Blindern Studenthus,Frognerveien,1
Lørenporten,Volvat,1
Lakkegata,Stensgata,1
Tjuvholmen,St. Hanshaugen park vest,1
Stockfleths gate,Dokkveien,1
Tjuvholmen,Studentparlamentet,1
Lakkegata,St. Hanshaugen park nord,1
Stockfleths gate,Diakonhjemmet,1
Tjuvholmen,Torshovdalen øst,1
Blindern Studenthus,Hedmarksgata,1
Stockfleths gate,Colosseum Kino,1
Birkelunden,Kværnerveien,1
Lørenporten,Vålerenga,1
Tjuvholmen,Ullevålsalléen,1
Tjuvholmen,Ullevålsveien,1
Helga Helgesens plass,Ensjø T-bane,1
Lakkegata,Skovveien,1
Tjuvholmen,Via Vika,1
Lørenporten,Økernveien,1
Stockfleths gate,Botanisk Hage sør,1
Blindern Studenthus,Huk 1,1
Birkelunden,Kirkeveien,1
Stockfleths gate,Borgenveien,1
Huitfeldts gate,Bjølsen mølle,1
Birkelunden,Kampen park Øst,1
Tordenskiolds gate,Arkaden Nord,1
Tordenskiolds gate,Bjerregaards gate,1
Lakkegata,Sinsen T-bane,1
Tordenskiolds gate,Bjørvika,1
Tordenskiolds gate,Bogstadveien,1
Birkelunden,Lørenveien,1
Tjuvholmen,Sogn Studentby,1
Huitfeldts gate,Anker Hotel,1
Tjuvholmen,Sinsen T-bane,1
Stockfleths gate,Frogner plass,1
Birkelunden,Pilestredet Studenthus,1
Tjuvholmen,Jenny Braatens Plass,1
Blindern Studenthus,Fyrstikktorget,1
Tjuvholmen,Kirkeveien,1
Helga Helgesens plass,Furulund,1
Blindern Studenthus,Galgeberg,1
Lakkegata,Vestkanttorvet,1
Tjuvholmen,Københavngata busstopp,1
Lakkegata,Valkyrieplassen,1
Tjuvholmen,Lindern,1
Lakkegata,Torshovparken vest,1
Tjuvholmen,Majorstuen T-bane,1
Helga Helgesens plass,Frognerveien,1
Tiedemannsparken,St. Olavs gate,1
Stockfleths gate,Ensjø T-bane,1
Holbergs plass,Vålerenga,1
Lakkegata,Tordenskiolds gate,1
Stockfleths gate,Enerhaugen,1
Tjuvholmen,Myraløkka Øst,1
Lakkegata,Sørvest for Slottsparken,1
Birkelunden,Munkedamsveien,1
Stockfleths gate,Elisenberg,1
Birkelunden,Meltzers gate,1
Lørenporten,Uelands gate,1
Lakkegata,Studentparlamentet,1
Stockfleths gate,Edvard Storms gate,1
Tjuvholmen,Pilestredet,1
Lørenporten,Vippetangen øst,1
Lakkegata,Stensparken,1
Birkelunden,Nydalen,1
Holbergs plass,Stavangergata,1
Blindern Studenthus,Briskeby,1
Stockfleths gate,Hesselbergs Gate,1
Biskop Gunnerus' gate,Salt,1
Landstads gate,Olav Kyrres plass,1
Landstads gate,Nydalen,1
Stockfleths gate,Mølleparken,1
Stockfleths gate,Myraløkka Øst,1
Stockfleths gate,Munkegata,1
Biskop Gunnerus' gate,Oscars gate,1
Biskop Gunnerus' gate,Olaf Ryes plass,1
Biskop Gunnerus' gate,Mølleparken,1
Stockfleths gate,Munkedamsveien,1
Stockfleths gate,Monolittveien,1
Tiedemannsparken,Kværnerveien,1
Biskop Gunnerus' gate,Marcus Thranes gate,1
Landstads gate,Marienlyst,1
Tiedemannsparken,Lakkegata,1
Biskop Gunnerus' gate,Lille Grensen,1
Helga Helgesens plass,Kampen park Øst,1
Lørenporten,Ruseløkkgården,1
Stockfleths gate,Majorstuen T-bane,1
Stockfleths gate,Linaaes gate,1
Landstads gate,Majorstuen T-bane,1
Biskop Gunnerus' gate,Københavngata busstopp,1
Tiedemannsparken,Lille Schous plass,1
Helga Helgesens plass,John Colletts plass,1
Biskop Gunnerus' gate,Kontraskjæret,1
Biskop Gunnerus' gate,John Colletts plass,1
Tiedemannsparken,Lindern,1
Biskop Gunnerus' gate,Jernbanetorget,1
Biskop Gunnerus' gate,Jens Bjelkes Gate,1
Biskop Gunnerus' gate,Skovveien,1
Landstads gate,Oslo Handelsgymnasium,1
Stockfleths gate,Olav Kyrres plass,1
Stockfleths gate,Pilestredet 63,1
Lørenporten,Paléhaven,1
Lørenporten,Pilestredet 63,1
Tiedemannsparken,Hausmanns gate,1
Stockfleths gate,Saga Kino,1
Holbergs plass,Marienlystparken,1
Tiedemannsparken,Holbergs plass,1
Biskop Gunnerus' gate,Vår Frelsers gravlund,1
Bjørvika,Valkyrieplassen,1
Stockfleths gate,Rådhusgata,1
Biskop Gunnerus' gate,Vålerenga,1
Helga Helgesens plass,Kirkeveien,1
Biskop Gunnerus' gate,Universitetsgata,1
Biskop Gunnerus' gate,Ullevålsveien,1
Tiedemannsparken,Jess Carlsens gate,1
Tiedemannsparken,Lørenporten,1
Biskop Gunnerus' gate,Tøyen skole,1
Biskop Gunnerus' gate,The Hub,1
Biskop Gunnerus' gate,Sørvest for Slottsparken,1
Holbergs plass,Nybrua holdeplass,1
Biskop Gunnerus' gate,Sukkerbiten,1
Biskop Gunnerus' gate,Stjerneplassen,1
Stockfleths gate,Pilestredet Studenthus,1
Biskop Gunnerus' gate,Stensparken,1
Landstads gate,Pilestredet Studenthus,1
Biskop Gunnerus' gate,St. Olavs gate,1
Tiedemannsparken,Kirkegata 15,1
Tiedemannsparken,Kirkeristen,1
Biskop Gunnerus' gate,Sotahjørnet,1
